62_01,"bolt loosening, wrench",Other
62_02,"bolt tightening, wrench",Other
62_03,"sawing, hand saw",Other
62_04,screwing,Other
62_05,screwing,Other
62_06,unscrewing,Other
62_07,hammering a nail,Other
62_08,hammering a nail,Other
62_09,pulling a nail,Other
62_10,hammering sequence,Other
62_11,cleaning up,Other
62_12,hard days drink,Other
62_13,moving a stool,Other
62_14,opening umbrella,Other
62_15,opening umbrella,Other
62_16,closing umbrella,Other
62_17,opening and closing umbrella,Other
62_18,closing a box,Other
62_19,opening a box,Other
62_20,"closing, moving and opening a box",Other
62_21,coiling a rope,Other
62_22,dynamic calibration,Other
62_23,bolt tightening,Other
62_24,"bolt tightening, with putting bolt in",Other
62_25,"bolt loosening, wrench",Other
63_01,Swing,Other
64_01,Swing,Other
64_02,Swing,Other
64_03,Swing,Other
64_04,Swing,Other
64_05,Swing,Other
64_06,Swing,Other
64_07,Swing,Other
64_08,Swing,Other
64_09,Swing,Other
64_10,Swing,Other
64_11,Putt,Other
64_12,Putt,Other
64_13,Putt,Other
64_14,Putt,Other
64_15,Putt,Other
64_16,Placing Tee,Other
64_17,Placing Tee,Other
64_18,Placing Tee,Other
64_19,Placing Tee,Other
64_20,Placing Tee,Other
64_21,Placing Ball,Other
64_22,Placing Ball,Other
64_23,Placing Ball,Other
64_24,Placing Ball,Other
64_25,Placing Ball,Other
64_26,Picking up Ball,Other
64_27,Picking up Ball,Other
64_28,Picking up Ball,Other
64_29,Picking up Ball,Other
64_30,Picking up Ball,Other
69_01,walk forward,Walk
69_02,walk forward,Walk
69_03,walk forward,Walk
69_04,walk forward,Walk
69_05,walk forward,Walk
69_06,walk and turn (repeated),Walk
69_07,walk and turn (repeated),Walk
69_08,walk and turn (repeated),Walk
69_09,walk and turn (repeated),Walk
69_10,walk and turn (repeated),Walk
69_11,walk and turn (repeated),Walk
69_12,walk and turn both directions (repeated),Walk
69_13,"walk, turn in place (repeated)",Walk
69_14,"walk, turn in place (repeated)",Walk
69_15,"walk, turn in place (repeated)",Walk
69_16,turn in place,Other
69_17,turn in place,Other
69_18,turn in place (opposite direction),Other
69_19,turn in place (opposite direction),Other
69_20,walk forward 90 degree right turn,Walk
69_21,walk forward 90 degree right turn,Walk
69_22,walk forward 90 degree right turn,Walk
69_23,walk forward 90 degree right turn,Walk
69_24,walk forward 90 degree left turn,Walk
69_25,walk forward 90 degree left turn,Walk
69_26,walk forward 90 degree left turn,Walk
69_27,walk forward 90 degree left turn,Walk
69_28,walk forward 90 degree smooth right turn,Walk
69_29,walk forward 90 degree smooth right turn,Walk
69_30,walk forward 90 degree smooth right turn,Walk
69_31,walk forward 90 degree smooth left turn,Walk
69_32,walk forward 90 degree smooth left turn,Walk
69_33,walk forward 90 degree smooth left turn,Walk
69_34,walk backwards and turn,Walk
69_35,walk backwards and turn,Walk
69_36,walk backwards and turn,Walk
69_37,walk backwards and turn,Walk
69_38,walk backwards and turn (repeated),Walk
69_39,"walk backward, turn in place",Walk
69_40,"walk backward, turn in place",Walk
69_41,"walk backward, turn in place",Walk
69_42,walk sideways and turn (repeated),Walk
69_43,walk sideways and turn (repeated),Walk
69_44,walk sideways and turn (repeated),Walk
69_45,walk sideways and turn (repeated),Walk
69_46,walk sideways and turn (repeated),Walk
69_47,walk sideways and turn (repeated),Walk
69_48,walk sideways and turn (opposite direction),Walk
69_49,walk sideways and turn (opposite direction),Walk
69_50,walk sideways and backwards,Walk
69_51,walk backwards and turn,Walk
69_52,walk backwards and turn,Walk
69_53,walk backwards and turn,Walk
69_54,walk backwards and turn,Walk
69_55,walk backwards and turn,Walk
69_56,walk sideways and turn (opposite direction),Walk
69_57,walk sideways and turn (opposite direction),Walk
69_58,walk sideways and turn (opposite direction),Walk
69_59,walk sideways and turn,Walk
69_60,walk sideways and turn,Walk
69_61,walk sideways and turn,Walk
69_62,walk sideways and turn (opposite direction),Walk
69_63,walk sideways and turn (opposite direction),Walk
69_64,walk sideways and turn (opposite direction),Walk
69_65,walk sideways and turn,Walk
69_66,walk sideways and turn,Walk
69_67,walk sideways and turn,Walk
104_12,ExcitedWalk,Walk
81_01,fix hair and walk forward,Other
104_03,"Frankenstein male walk, exact footfalls",Other
90_25,fwd ball walk,Walk
90_26,fwd ball walk,Walk
137_20,Gangly Teen Walk,Walk
91_28,GhettoWalk,Walk
105_28,GhettoWalk,Walk
70_01,carry 5.5lb suitcase,Other
70_02,carry 5.5lb suitcase,Other
70_03,carry 19.5lb suitcase,Other
70_04,carry 19.5lb suitcase,Other
70_05,carry 19.5lb suitcase,Other
70_06,carry 19.5lb suitcase,Other
70_07,carry 19.5lb suitcase,Other
70_08,carry 19.5lb suitcase,Other
70_09,carry 19.5lb suitcase,Other
70_10,carry 12.5lb suitcase,Other
70_11,carry 12.5lb suitcase,Other
70_12,carry 12.5lb suitcase,Other
70_13,carry 12.5lb suitcase,Other
74_01,stiff walk,Walk
74_02,stiff walk,Walk
74_03,kick,Other
74_04,kick,Other
74_05,kick,Other
74_06,kick,Other
74_07,lifting up,Other
74_08,lifting up,Other
74_09,Unknown,Other
74_10,peeping,Other
74_11,peeping,Other
74_12,thinker,Other
74_13,Range of motion,Other
74_14,slope 1,Other
74_15,slope1,Other
74_16,slope 2,Other
74_17,slope 2,Other
74_18,slope 3,Other
74_19,slope 3,Other
74_20,stiff walk,Walk
75_01,run jump,Run
75_02,run jump,Run
75_03,run jump,Run
75_04,wide leg run,Run
75_05,cross leg run,Run
75_06,180 jump,Other
75_07,angle jumps,Other
75_08,360 jumps,Other
75_09,360 jump,Other
75_10,2 jump,Other
75_11,2 jump,Other
75_12,box jump,Other
75_13,hopscotch,Other
75_14,hopscotch,Other
75_15,long jumps,Other
75_16,jump kick,Other
75_17,medium sit,Other
75_18,high sit,Other
75_19,medium sit,Other
75_20,low sit,Other
137_24,Graceful Lady Walk,Walk
82_12,happy or fast walk forward,Walk
76_03,avoid attacker,Other
76_04,defensive guard pose,Other
76_05,swatting at pesky bug,Other
76_06,avoid stepping on something,Other
76_07,Unknown,Other
76_08,careful stepping over things,Other
104_11,HappyGoLuckWalk,Walk
76_10,turning,Other
76_11,quick large steps backwards,Other
77_01,looking around,Other
77_02,standing,Other
77_03,ready stance,Other
77_04,Looking around,Other
77_05,look around with flashlight,Other
77_06,searching ground,Other
77_07,poking ground,Other
77_08,investigating thing on ground with two hands,Other
77_09,duck to avoid flying object,Other
77_10,careful run,Run
77_11,careful run,Run
77_12,careful run in circle,Run
77_13,careful run in figure eight,Run
77_14,careful creeping,Other
77_15,careful creeping,Other
77_16,"laying down, getting up, careful ready pose",Other
77_17,"laying down, getting up, careful ready pose",Other
77_18,"laying down on back, getting up, careful ready pose",Other
77_19,"limping, hurt right leg",Other
77_20,"limping, hurt right leg",Other
77_21,stretching,Other
77_22,"limping, hurt right leg",Other
77_23,"limping, hurt right leg",Other
77_24,"limping, hurt right leg",Other
104_14,HappyStartWalk,Walk
20_11,"high-five, walk (2 subjects - subject A)",Other
21_11,"high-five, walk (2 subjects - subject B)",Other
77_28,careful walk,Walk
77_29,creeping walk,Walk
77_30,creeping walk,Walk
77_31,silent walk,Walk
77_32,creeping walk,Walk
77_33,creeping with limp,Other
77_34,"creep and pause, repeat",Other
78_01,LeftTightTurn         CleanedGRS,Other
78_02,RightWideTurn            CleanedGRS,Other
78_03,LeftWideTurn     CleanedGRS,Other
78_04,SuperTightLeft        CleanedGRS,Other
78_05,SuperTightRight         CleanedGRS,Other
78_06,RunningStraight       CleanedGRS,Run
78_07,RunningWideRight       CleanedGRS,Run
78_08,RunningWideLeft      CleanedGRS,Run
78_09,RunningTigherLeft      CleanedGRS,Run
78_10,RunningTighterRight      CleanedGRS,Run
78_11,calibration,Other
78_12,RunningNoBall     CleanedGRS,Run
78_13,OffensiveMoveSpinLeft            CleanedGRS,Other
78_14,OffensiveMoveSpinLeft      CleanedGRS,Other
78_15,OffensiveMoveGoRight     CleanedGRS,Other
78_16,OffensiveMoveGoLeft         CleanedGRs,Other
78_17,OffensiveMoveSpinRight             CleanedGRS,Other
22_08,"hold hands, swing arms, walk (2 subjects - subject A)",Walk
23_08,"hold hands, swing arms, walk (2 subjects - subject B)",Walk
78_20,FeintLeftMoveRight            CleanedGRS,Other
78_21,FeintRightMoveLeft      CleanedGRS,Other
78_22,FakeShotBreakRight     CleanedGRs,Other
78_23,FakeShotBreakLeft            CleanedGRS,Other
78_24,DefensiveStraightNoStop          CleanedGRS,Other
78_25,DefensiveStraightWithStop          CleanedGRS,Other
78_26,DefensiveRightStopToStop           CleanedGRS,Other
78_27,DefensiveLeftStopToStop              CleanedGRS,Other
78_28,DefensiveMoveZigZag           CleanedGRS,Other
78_29,DefensiveMoveSideToSide           CleanedGRS,Other
78_30,DefensiveMoveSideToSide           CleanedGRS,Other
78_31,Pivoting     CleanedGRS,Other
78_32,SraightDriveFromStop          Cleaned GRS,Other
78_33,RightDrive (left then right)    Cleaned GRS,Other
78_34,LeftDrive (right then left)    Cleaned GRS,Other
78_35,RightTightTurn    CleanedGRS,Other
79_01,chopping wood,Other
79_02,swimming,Other
79_03,swimming,Other
79_04,digging,Other
79_05,sewing,Other
79_06,hand shake,Other
79_07,lost marker,Other
79_08,boxing,Other
79_09,slicing bread,Other
79_10,chopping onions,Other
79_11,Subject calibration,Other
79_12,eating dinner,Other
79_13,mixing batter,Other
79_14,making dough,Other
79_15,eating a sandwich,Other
79_16,buying something,Other
79_17,playing violin,Other
79_18,playing drums,Other
79_19,playing piano,Other
79_20,hanging a picture,Other
79_21,putting on a pull over,Other
79_22,range of motion,Other
79_23,putting on a jacket,Other
79_24,putting on button up sweater,Other
79_25,moving heavy box,Other
79_26,planting a tree,Other
79_27,planting a plant,Other
79_28,putting on a ball cap,Other
79_29,putting on a dress,Other
79_30,pushing a swing,Other
79_31,writing on a chalkboard,Other
79_32,writing on a chalkboard,Other
79_33,chug a beer,Other
79_34,fishing,Other
79_35,fishing,Other
79_36,answering the phone,Other
79_37,dialing phone,Other
79_38,drinking water,Other
79_39,sipping martinee,Other
79_40,drinking a soda,Other
79_41,sipping coffee,Other
79_42,eating soup,Other
79_43,painting,Other
79_44,washing a window,Other
79_45,bear,Other
79_46,bear,Other
79_47,chicken,Other
79_48,elephant,Other
79_49,monkey,Other
79_50,mouse,Other
79_51,chipmunk,Other
79_52,prairie dog,Other
79_53,dog,Other
79_54,snake,Other
79_55,sweeping,Other
79_56,T-rex,Other
79_57,fish,Other
79_58,bird,Other
79_59,cat,Other
79_60,chicken,Other
79_61,cow,Other
79_62,chicken,Other
79_63,tiger,Other
79_64,penguin,Other
79_65,horse,Other
79_66,movie and trial dont match,Other
79_67,no movie,Other
79_68,cold,Other
79_69,very happy,Other
79_70,laughing,Other
79_71,sad,Other
79_72,crying,Other
79_73,scared,Other
79_74,upset,Other
79_75,channel surfing,Other
79_76,driving,Other
79_77,vacuuming,Other
79_78,taking a movie,Other
79_79,putting on headphones,Other
79_80,using a palm pilot,Other
79_81,brushing teeth,Other
79_82,putting on deoderant,Other
79_83,shaving,Other
79_84,combing hair,Other
79_85,typing on a laptop,Other
79_86,shooting bow and arrow,Other
79_87,raking,Other
79_88,swatting at a fly,Other
79_89,holding a baby,Other
79_90,washing,Other
79_91,football,Other
79_92,frisbee,Other
79_93,weight lifting,Other
79_94,flexing,Other
79_95,rowing,Other
79_96,shooting a gun,Other
80_01,shaking hands,Other
80_02,chopping onions,Other
80_03,shooting a gun,Other
80_04,sewing,Other
80_05,digging a hole,Other
80_06,paying for something,Other
80_07,hanging picture,Other
80_08,picking up something,Other
80_09,planting a flower,Other
80_10,boxing,Other
80_11,putting on a sweater,Other
80_12,fishing,Other
80_13,drumming,Other
80_14,teaching,Other
80_15,putting on a coat,Other
80_16,mixing batter,Other
80_17,hand mixing dough,Other
80_18,vacuuming,Other
80_19,pushing broom,Other
80_20,planting,Other
80_21,pushing swing,Other
80_22,putting on a hat,Other
80_23,putting on a skirt,Other
80_24,eating,Other
80_25,answering a phone,Other
80_26,dialing phone,Other
80_27,setting glass of water,Other
80_28,drinking and smoking,Other
80_29,chugging,Other
80_30,range of motion,Other
80_31,making coffee,Other
80_32,slicing,Other
80_33,eating soup,Other
80_34,rake leaves,Other
80_35,putting on headphones,Other
80_36,violin,Other
80_37,TV,Other
80_38,driving,Other
80_39,Unknown,Other
80_40,drinking from bottle,Other
80_41,freezing,Other
80_42,freezing,Other
80_43,happy,Other
80_44,laughing,Other
80_45,crying,Other
80_46,crying,Other
80_47,Unknown,Other
80_48,arguing,Other
80_49,gorilla,Other
80_50,cleaning window,Other
80_51,chicken,Other
80_52,dog,Other
80_53,elephant,Other
80_54,monkey,Other
80_55,mouse,Other
80_56,chip monk,Other
80_57,prairie dog,Other
80_58,snake,Other
80_59,panther,Other
80_60,Unknown,Other
80_61,sweeping,Other
80_62,bird,Other
80_63,chicken,Other
80_64,cat,Other
80_65,fish,Other
80_66,Unknown,Other
80_67,Unknown,Other
80_68,Unknown,Other
80_69,painting,Other
80_70,piano,Other
80_71,chopping wood,Other
80_72,swimming,Other
80_73,shaking hands,Other
91_24,HurtLegWalk,Walk
81_02,walk forward,Walk
81_03,walk,Walk
81_04,walk at a brisk pace,Walk
81_05,push heavy object,Other
81_06,push heavy box,Other
81_07,pull heavy object,Other
81_08,drag heavy object,Other
81_09,drag heavy object,Other
81_10,push object that is high in air,Other
81_11,push object that is high in air,Other
81_12,jump backwards off ledge,Other
81_13,jump backwards off ledge,Other
81_14,climb backwards off ledge,Other
81_15,climb backwards off ledge,Other
81_16,Unknown,Other
81_17,walk forward,Walk
105_24,HurtLegWalk,Walk
82_01,Static pose,Other
82_02,Jump off ledge,Other
82_03,Jump off ledge,Other
82_04,Jump off ledge,Other
82_05,sitting on ground relaxing,Other
82_06,Pushing on heavy object,Other
82_07,Pushing on heavy object,Other
91_26,HurtStomachWalk,Walk
105_26,HurtStomachWalk,Walk
82_10,sad walk forward,Walk
82_11,normal walk forward,Walk
91_11,LavishWalk,Walk
82_13,normal walk forward,Walk
82_14,walk forward and slow down,Walk
82_15,walk forward and turn sideways,Walk
82_16,bang on high object,Other
82_17,bang on high object,Other
82_18,static pose,Other
83_01,large sidestep to right,Other
83_02,sidestep to the right and up a ledge,Other
83_03,large step to a short ledge,Other
83_04,large sidestep to right,Other
83_05,very large sidestep to right,Other
83_06,very large sidestep to right and down,Other
83_07,short sidestep to right and down,Other
83_08,medium step forward and down,Other
83_09,short step forward and down,Other
83_10,medium step forward and down,Other
83_11,static pose,Other
83_12,medium sidestep to right and down,Other
83_13,large sidestep to right,Other
83_14,short sidestep to left and down,Other
83_15,short step forward,Other
83_16,medium sidestep to left and down,Other
83_17,medium step to left and down,Other
83_18,short step to left and forward,Other
83_19,medium sidestep to left,Other
83_20,medium step forward,Other
83_21,large step to left and forward,Other
83_22,stretching,Other
83_23,short sidestep to left and up,Other
83_24,medium step to left and up,Other
83_25,short step forward and up,Other
83_26,"medium step to left, forward, and up",Other
105_11,LavishWalk,Walk
20_02,"link arms, walk (2 subjects - subject A)",Walk
20_03,"link arms, walk (2 subjects - subject A)",Walk
21_02,"link arms, walk (2 subjects - subject B)",Walk
21_03,"link arms, walk (2 subjects - subject B)",Walk
20_12,"low-five, walk (2 subjects - subject A)",Walk
83_33,sidestep to right then back to left,Other
21_12,"low-five, walk (2 subjects - subject B)",Walk
91_33,MachoWalk,Walk
105_33,MachoWalk,Walk
120_09,Mickey sneaking walk,Walk
120_10,Mickey sneaking walk,Walk
120_11,Mickey sneaking walk,Walk
83_40,hop forward,Other
83_41,hop forward,Other
83_42,long jump forward,Other
83_43,long jump forward,Other
83_44,medium step forward,Other
83_45,hop forward,Other
83_46,medium hop forward,Other
83_47,long jump forward,Other
83_48,short hop forward,Other
83_49,medium hop forward,Other
83_50,long jump forward,Other
83_51,hop turn 90 degrees left in air,Other
83_52,hop turn 90 degrees left in air,Other
83_53,hop turn 90 degrees left in air,Other
83_54,hop turn 180 degrees left in air,Other
83_55,medium sidestep to right,Other
83_56,hop turn left 180 degrees in air,Other
83_57,hop turn left 180 degrees in air,Other
83_58,hop turn left 270 degrees in air,Other
83_59,hop turn left 270 degrees in air,Other
83_60,hop turn left 270 degrees in air,Other
83_61,hop turn 360 degrees left in air,Other
83_62,hop turn left 360 degrees in air,Other
83_63,large sidestep to right and forward,Other
83_64,hop and turn right 360 degrees in air,Other
83_65,hop and turn right 360 degrees in air,Other
83_66,short sidestep to right,Other
83_67,short sidestep to the right,Other
83_68,medium sidestep to right,Other
85_01,JumpTwist,Other
85_02,JumpTwist,Other
85_03,UpRightSequence,Other
85_04,FancyFootWork,Other
85_05,HandStandKicks,Other
85_06,KickFlip,Other
85_07,KickFlipStumble,Other
85_08,Helicopter,Other
85_09,motorcycle pose,Other
85_10,EndofBreakDance,Other
85_11,UpRightSequence,Other
85_12,LongSequenceGood,Other
85_13,BadStartSequnce,Other
85_14,BreakSequencewithFlips,Other
85_15,90TwistsFall,Other
86_01,jumps kicks and punches,Other
120_12,Mickey sneaking walk,Walk
120_13,Mickey sneaking walk,Walk
120_14,Mickey sneaking walk,Walk
120_08,Mickey sneaky walk,Walk
120_17,Mickey Walk,Walk
120_18,Mickey Walk,Walk
90_32,moonwalk,Other
91_05,Mummy Walk,Other
105_05,mummyWalk,Other
17_08,"muscular, heavyset person's walk",Walk
17_09,"muscular, heavyset person's walk",Walk
18_07,"navigate busy sidewalk; A leads the way, takes B by the arm (2 subjects - subject A)",Walk
86_14,"bouncing basketball, shooting basketball, dribble basketball, two handed dribble",Other
19_07,"navigate busy sidewalk; A leads the way, takes B by the arm (2 subjects - subject B)",Walk
87_01,Jump with kick and spin,Other
87_02,T-Pose,Other
87_03,Backflip,Other
87_04,backflip,Other
87_05,cartwheels,Other
88_01,backflip,Other
88_02,"backflips, jump onto platform, handstands, vertical pushups",Other
88_03,motorcycle pose,Other
88_04,"stretches, cartwheels, flips, spin kicks, spins, and fall",Other
88_05,cartwheel into backflip,Other
88_06,jump and spin kick,Other
88_07,cartwheel,Other
88_08,crouch and flip backward on hands,Other
88_09,stretch and cartwheel,Other
88_10,stretch and spin,Other
88_11,stretches and jumps,Other
89_01,balance object on forehead,Other
89_02,motorcycle pose,Other
89_03,flip and stand on one hand,Other
89_04,"spins, flips, stand on one hand",Other
89_05,"spin upside down, handstand, flips",Other
89_06,balance beam,Other
90_01,bkwd summersult,Other
90_02,cartwheel,Other
90_03,cartwheel,Other
90_04,cartwheel,Other
90_05,jump kick,Other
90_06,jump kick,Other
90_07,jump kick,Other
90_08,side flip,Other
90_09,Flip forward onto hands and back again,Other
90_10,90_10.amc,Other
90_11,hand spring,Other
90_12,bck flp twst fall,Other
90_13,bck flp twst fall,Other
90_14,front hand flip,Other
90_15,front hand flip,Other
90_16,fall on face,Other
90_17,BannanaPeelSlip,Other
90_18,RugPullFall,Other
90_19,monkey backflip,Other
90_20,monkey sequence,Other
90_21,monkey sequence,Other
104_02,"neutral Male walk, exact footfalls",Walk
136_20,Normal Walk,Walk
90_24,ball mount,Other
136_21,Normal Walk,Walk
136_22,Normal Walk,Walk
136_23,Normal Walk,Walk
90_28,breakdance,Other
90_29,sequesnce,Other
90_30,russian dance,Other
90_31,russian dance,Other
136_24,Normal Walk,Walk
90_33,arm up wide leg roll,Other
90_34,wide leg roll,Other
90_35,wide leg roll,Other
90_36,wide leg roll,Other
137_29,Normal Walk,Walk
136_25,Normal Walk Backwards,Walk
136_26,Normal Walk Backwards,Walk
91_29,NormalWalk,Walk
91_31,NormalWalk,Walk
91_06,Motorcycle Pose,Other
91_07,mummy8,Other
91_08,mummyDigital8,Other
91_09,DrunkWalk,Walk
91_34,NormalWalk,Walk
105_29,NormalWalk,Walk
105_31,NormalWalk,Walk
105_34,NormalWalk,Walk
137_33,Old Man Walk,Walk
132_39,Pigeon Toed Walking,Other
91_16,Limp,Other
91_17,QuickWalk,Walk
105_17,QuickWalk,Walk
91_19,March,Other
141_29,Random Walk,Walk
141_30,Random Walk,Walk
104_22,RegularWalk8,Walk
104_27,RegularWalkRightAngleTurns,Walk
91_13,SadWalk,Walk
105_13,SadWalk,Walk
91_32,ScaredWalk,Walk
105_32,ScaredWalk,Walk
137_38,Sexy Lady Walk,Walk
91_30,SexyWalk,Walk
105_30,SexyWalk,Walk
91_20,ShyWalk,Walk
105_20,ShyWalk,Walk
91_10,SlowWalk,Walk
91_27,SlowWalk,Walk
104_35,SlowWalk,Walk
105_10,SlowWalk,Walk
91_37,Forward,Other
91_38,SmallForward,Other
91_39,JumpForward,Other
91_40,JumpForward,Other
91_41,JumpForward,Other
91_42,JumpForward,Other
91_43,JumpSmallForward,Other
91_44,JumpSmallForward,Other
91_45,JumpForward,Other
91_46,Jump Turn,Other
91_47,Jump Turn,Other
91_48,JumpTurn,Other
91_49,Jump Turn,Other
91_50,JumpTurn,Other
91_51,FurtherJumpTurn,Other
91_52,SmallJumpTurn,Other
91_53,180 degree jump,Other
91_54,180,Other
91_55,180,Other
91_56,90,Other
105_27,SlowWalk,Walk
91_58,270,Other
91_59,360 smallStumble,Other
91_60,360,Other
91_61,360,Other
104_36,SlowWalk8,Walk
93_01,Motorcycle Pose,Other
93_02,rangeOfMotion,Other
93_03,charleston_01,Other
93_04,charleston_side_by_side_female,Other
93_05,charleston_side_by_side_male,Other
93_06,lindyHop2,Other
104_39,SlowWalkRightAngleTurns,Walk
93_08,xtra fancY charleston,Other
94_01,Unknown,Other
94_02,Unknown,Other
94_03,Unknown,Other
94_04,Unknown,Other
94_05,Unknown,Other
94_06,Unknown,Other
94_07,Unknown,Other
94_08,Unknown,Other
94_09,Unknown,Other
94_10,Unknown,Other
94_11,Unknown,Other
94_12,Unknown,Other
94_13,Unknown,Other
94_14,Unknown,Other
94_15,Unknown,Other
94_16,Unknown,Other
102_01,RightWideTurn,Other
102_02,LeftWideTurn,Other
102_03,SuperTightLeft,Other
102_04,SuperTightRight,Other
102_05,RunningStraight,Run
102_06,RunningWideRight,Run
102_07,RunningWideLeft,Run
102_08,RunningTighterRight,Run
102_09,calibration,Other
102_10,RunningNoBall,Run
102_11,OffensiveMoveSpinLeft,Other
102_12,OffensiveMoveSpinLeft,Other
102_13,OffensiveMoveGoRight,Other
102_14,OffensiveMoveGoLeft,Other
102_15,OffensiveMoveSpinRight,Other
104_16,SpasticWalk,Walk
82_08,stand still; casual walk forward,Other
102_18,FeintLeftMoveRight,Other
102_19,FeintRightMoveLeft,Other
102_20,FakeShotBreakRight,Other
102_21,FakeShotBreakLeft,Other
102_22,DefensiveStraightNoStop,Other
102_23,DefensiveStraightWithStop,Other
102_24,DefensiveRightStopToStop,Other
102_25,DefensiveLeftStopToStop,Other
102_26,DefensiveMoveZigZag,Other
102_27,DefensiveMoveSideToSide,Other
102_28,DefensiveMoveSideToSide,Other
102_29,Pivoting,Other
102_30,SraightDriveFromStop,Other
102_31,RightDrive (left then right),Other
102_32,LeftDrive (right then left),Other
102_33,RightTightTurn,Other
103_01,Unknown,Other
103_02,rangeOfMotion_01,Other
103_03,charleston_01,Other
103_04,charleston_side_by_side_female,Other
103_05,charleston_side_by_side_male,Other
103_06,lindyHop2,Other
131_09,Start Walk Left,Walk
103_08,xtra fancY charleston,Other
104_01,JogThrough,Other
131_10,Start Walk Left,Walk
131_11,Start Walk Left,Walk
104_04,JogThrough,Other
104_05,Unknown,Other
104_06,StartJog,Other
104_07,Unknown,Other
104_08,StartJog,Other
104_09,JogStop,Other
104_10,JogStop,Other
131_12,Start Walk Right,Walk
131_13,Start Walk Right,Walk
131_14,Start Walk Right,Walk
131_01,Start Walk Stop,Walk
104_15,Unknown,Other
131_02,Start Walk Stop,Walk
104_17,SpasticStop,Other
104_18,SpasticStop,Other
141_08,Steop On Walk Down,Walk
104_20,Unknown,Other
104_21,Unknown,Other
104_28,SternWalk,Walk
104_23,Unknown,Other
104_24,Unknown,Other
104_25,Unknown,Other
104_26,Unknown,Other
104_29,SternWalk,Walk
104_30,SternWalk8,Walk
104_32,SternWalkRightAngleTurns,Other
90_22,straight walk,Walk
104_31,Unknown,Other
90_23,straight walk,Walk
104_33,Unknown,Other
104_34,Unknown,Other
133_08,Stretch Walk,Walk
133_09,Stretch Walk,Walk
104_37,RunThrough,Run
104_38,Unknown,Other
133_10,Stretch Walk,Walk
104_40,Unknown,Other
137_42,Strong Man Walk,Walk
104_13,StumbleWalk,Walk
20_04,synchronized walk (2 subjects - subject A),Walk
20_05,synchronized walk (2 subjects - subject A),Walk
21_04,synchronized walk (2 subjects - subject B),Walk
21_05,synchronized walk (2 subjects - subject B),Walk
104_47,Unknown,Other
104_48,RunThrough,Run
104_49,Unknown,Other
104_50,Unknown,Other
104_51,Unknown,Other
104_52,Unknown,Other
104_53,StartRun,Run
104_54,StartRun,Run
104_55,StartRun,Run
104_56,RunStop,Run
104_57,RunStop,Run
91_12,TooCoolWalk,Walk
105_12,TooCoolWalk,Walk
91_35,TrafficWalk,Walk
105_04,Digital8,Other
105_35,TrafficWalk,Walk
105_06,MotorCyclePose,Other
105_07,mummy8,Other
105_08,mummyDigital8,Other
105_09,DrunkWalk,Walk
111_36,Walk and carry,Walk
113_26,Walk and carry,Walk
143_11,Walk And Pick up Box,Other
143_13,Walk and Pick up Laundry Basket,Other
143_10,Walk And Pick up Tool Box,Other
143_12,Walk And Pick up Toolbox,Other
105_16,Limp,Other
143_14,Walk And Step Over,Walk
143_15,Walk And Step Over,Walk
105_19,March,Other
143_16,Walk And Step Over,Walk
86_10,"walk around, sit, stand up, and running",Other
136_07,Walk Backward on Toes Bent Forward,Other
136_08,Walk Backward on Toes Bent Forward,Other
111_01,Walk backwards,Walk
113_01,Walk backwards,Walk
132_13,Walk Backwards,Walk
141_31,Walk Backwards,Walk
143_39,Walk Backwards,Walk
136_03,Walk Backwards Bent Forward,Walk
136_04,Walk Backwards Bent Forward,Walk
136_11,Walk Backwards Crouched,Walk
136_12,Walk Backwards Crouched,Walk
136_29,Walk Backwards on Toes,Walk
136_30,Walk Backwards on Toes,Walk
136_15,Walk Backwards on Toes Crouched,Walk
136_16,Walk Backwards on Toes Crouched,Walk
105_37,Forward,Other
105_38,SmallForward,Other
105_39,JumpForward,Other
105_40,JumpForward,Other
105_41,JumpForward,Other
105_42,JumpForward,Other
105_43,JumpSmallForward,Other
105_44,JumpSmallForward,Other
105_45,JumpForward,Other
105_46,Jump Turn,Other
105_47,Jump Turn,Other
105_48,JumpTurn,Other
105_49,Jump Turn,Other
105_50,JumpTurn,Other
105_51,FurtherJumpTurn,Other
105_52,SmallJumpTurn,Other
105_53,180,Other
105_54,180,Other
105_55,180,Other
105_56,90,Other
76_01,walk backwards then attack with a punch,Other
105_58,270,Other
105_59,360 smallStumble,Other
105_60,360,Other
105_61,360,Other
76_02,"walk backwards, feign a few attacks, then attack",Other
106_01,clean,Other
106_02,clean,Other
106_03,clean,Other
106_04,clean,Other
106_05,clean,Other
106_06,clean,Other
106_07,clean,Other
106_08,clean,Other
106_09,clean,Other
106_10,clean,Other
106_11,clean,Other
106_12,clean,Other
106_13,clean,Other
106_14,clean,Other
106_15,106_15.amc,Other
106_16,clean,Other
106_17,clean,Other
106_18,clean,Other
106_19,clean,Other
106_20,clean,Other
106_21,bad AMC,Other
106_22,clean,Other
106_23,clean,Other
106_24,clean,Other
106_25,clean,Other
106_26,clean,Other
106_27,clean,Other
106_28,clean,Other
106_29,clean,Other
106_30,clean,Other
106_31,clean,Other
106_32,clean,Other
106_33,clean,Other
106_34,clean,Other
107_01,Unknown,Other
107_02,Unknown,Other
107_03,Unknown,Other
107_04,Unknown,Other
107_05,Unknown,Other
107_06,Unknown,Other
107_07,Unknown,Other
107_08,Unknown,Other
107_09,Unknown,Other
107_10,Unknown,Other
